h_strnm,month,dong,total_sales,order_count
상상오리 성신여대점,2025-09,상월곡동,715700,21
상상오리 성신여대점,2025-09,석관동,278400,6
상상오리 성신여대점,2025-09,성북동,3886500,95
상상오리 성신여대점,2025-09,수유동,299400,6
상상오리 성신여대점,2025-09,숭인동,1716800,44
상상오리 성신여대점,2025-09,신당동,646800,17
상상오리 성신여대점,2025-09,신설동,1778400,42
상상오리 성신여대점,2025-09,연건동,1707000,43
상상오리 성신여대점,2025-09,연지동,34400,4
상상오리 성신여대점,2025-09,용두동,3192100,90
상상오리 성신여대점,2025-09,원서동,1310400,33
상상오리 성신여대점,2025-09,이문동,271200,8
상상오리 성신여대점,2025-09,장사동,137600,4
상상오리 성신여대점,2025-09,장위동,1143600,30
상상오리 성신여대점,2025-09,정릉동,20683700,478
상상오리 성신여대점,2025-09,제기동,2103500,61
상상오리 성신여대점,2025-09,종암동,5724600,145
상상오리 성신여대점,2025-09,창신동,2003300,51
상상오리 성신여대점,2025-09,청량리동,1005300,17
상상오리 성신여대점,2025-09,충신동,503300,13
상상오리 성신여대점,2025-09,팔판동,304600,9
상상오리 성신여대점,2025-09,평창동,794800,20
상상오리 성신여대점,2025-09,하월곡동,3429200,80
상상오리 성신여대점,2025-09,혜화동,1346100,47
상상오리 성신여대점,2025-09,홍익동,171600,4
상상오리 성신여대점,2025-09,회기동,432600,11
상상오리 성신여대점,2025-10,공평동,132000,4
상상오리 성신여대점,2025-10,길음동,5725100,154
상상오리 성신여대점,2025-10,돈암동,4381600,125
상상오리 성신여대점,2025-10,동숭동,1103700,26
상상오리 성신여대점,2025-10,미아동,6411300,118
상상오리 성신여대점,2025-10,상월곡동,355000,9
상상오리 성신여대점,2025-10,성북동,1321300,31
상상오리 성신여대점,2025-10,숭인동,2530000,55
상상오리 성신여대점,2025-10,신당동,347100,9
상상오리 성신여대점,2025-10,신설동,985500,28
상상오리 성신여대점,2025-10,연건동,1557500,27
상상오리 성신여대점,2025-10,연지동,84600,2
상상오리 성신여대점,2025-10,용두동,2440300,63
상상오리 성신여대점,2025-10,원서동,597200,16
상상오리 성신여대점,2025-10,이화동,161500,5
상상오리 성신여대점,2025-10,인의동,123600,4
상상오리 성신여대점,2025-10,장위동,878000,25
상상오리 성신여대점,2025-10,전농동,308500,9
상상오리 성신여대점,2025-10,정릉동,20644800,422
상상오리 성신여대점,2025-10,제기동,1194000,32
상상오리 성신여대점,2025-10,종암동,3927700,97
상상오리 성신여대점,2025-10,창신동,1354500,38
상상오리 성신여대점,2025-10,청량리동,904100,17
상상오리 성신여대점,2025-10,평창동,248000,8
상상오리 성신여대점,2025-10,하월곡동,3661600,95
상상오리 성신여대점,2025-10,혜화동,883200,25
상상오리 성신여대점,2025-10,황학동,168000,5
상상오리 성신여대점,2025-10,회기동,330600,9
상상오리 성신여대점,2025-10,효제동,119600,4
상상오리 성신여대점,2025-10,흥인동,399000,10
상상오리 성신여대점,2025-11,계동,72400,2
상상오리 성신여대점,2025-11,길음동,4071300,117
상상오리 성신여대점,2025-11,낙원동,298000,9
상상오리 성신여대점,2025-11,돈암동,4735000,139
상상오리 성신여대점,2025-11,돈의동,207000,6
상상오리 성신여대점,2025-11,동숭동,641100,17
상상오리 성신여대점,2025-11,미아동,4555500,127
상상오리 성신여대점,2025-11,상월곡동,276000,6
상상오리 성신여대점,2025-11,성북동,3642800,66
상상오리 성신여대점,2025-11,수유동,294000,6
상상오리 성신여대점,2025-11,숭인동,2309500,67
상상오리 성신여대점,2025-11,신당동,153500,5
상상오리 성신여대점,2025-11,신설동,124000,4
상상오리 성신여대점,2025-11,연건동,1476600,41
상상오리 성신여대점,2025-11,연지동,210000,5
상상오리 성신여대점,2025-11,용두동,1484800,41
상상오리 성신여대점,2025-11,원서동,306000,6
상상오리 성신여대점,2025-11,이문동,124000,4
상상오리 성신여대점,2025-11,장위동,821900,20
상상오리 성신여대점,2025-11,전농동,663000,18
상상오리 성신여대점,2025-11,정릉동,21647200,513
상상오리 성신여대점,2025-11,제기동,1513100,44
상상오리 성신여대점,2025-11,종암동,3227700,82
상상오리 성신여대점,2025-11,창신동,2612000,59
상상오리 성신여대점,2025-11,청량리동,808400,13
상상오리 성신여대점,2025-11,충신동,69200,2
상상오리 성신여대점,2025-11,평창동,406000,10
상상오리 성신여대점,2025-11,하월곡동,1999900,47
상상오리 성신여대점,2025-11,혜화동,656500,18
상상오리 성신여대점,2025-11,홍익동,124000,4
상상오리 성신여대점,2025-11,황학동,559500,14
상상오리 성신여대점,2025-11,회기동,343800,9
상상오리 성신여대점,2025-12,경운동,220000,10
상상오리 성신여대점,2025-12,계동,476000,11
상상오리 성신여대점,2025-12,길음동,8864300,281
상상오리 성신여대점,2025-12,돈암동,7334900,291
상상오리 성신여대점,2025-12,동숭동,909800,40
상상오리 성신여대점,2025-12,묘동,228000,6
상상오리 성신여대점,2025-12,미아동,8103200,221
상상오리 성신여대점,2025-12,봉익동,176500,5
상상오리 성신여대점,2025-12,산림동,818300,7
상상오리 성신여대점,2025-12,삼청동,210000,6
상상오리 성신여대점,2025-12,상월곡동,283400,9
상상오리 성신여대점,2025-12,석관동,179200,8
상상오리 성신여대점,2025-12,성북동,2110100,66
상상오리 성신여대점,2025-12,수유동,210000,5
상상오리 성신여대점,2025-12,숭인동,3506400,92
상상오리 성신여대점,2025-12,신설동,286400,8
상상오리 성신여대점,2025-12,연건동,1885900,43
상상오리 성신여대점,2025-12,연지동,132000,4
상상오리 성신여대점,2025-12,오장동,260000,8
상상오리 성신여대점,2025-12,용두동,1642200,54
상상오리 성신여대점,2025-12,운니동,165000,5
상상오리 성신여대점,2025-12,원남동,283000,21
상상오리 성신여대점,2025-12,원서동,282500,9
상상오리 성신여대점,2025-12,이화동,155000,5
상상오리 성신여대점,2025-12,장사동,163500,5
상상오리 성신여대점,2025-12,장위동,745300,20
상상오리 성신여대점,2025-12,정릉동,25190300,1075
상상오리 성신여대점,2025-12,제기동,2181300,67
상상오리 성신여대점,2025-12,종암동,6511700,219
상상오리 성신여대점,2025-12,창신동,2577300,97
상상오리 성신여대점,2025-12,청량리동,1505300,48
상상오리 성신여대점,2025-12,충신동,72500,5
상상오리 성신여대점,2025-12,평창동,887600,33
상상오리 성신여대점,2025-12,하왕십리동,339600,12
상상오리 성신여대점,2025-12,하월곡동,4956300,129
상상오리 성신여대점,2025-12,혜화동,1628900,58
상상오리 성신여대점,2025-12,홍익동,206100,9
상상오리 성신여대점,2025-12,황학동,166000,5
상상오리 성신여대점,2025-12,회기동,150800,4
상상오리 성신여대점,2025-12,휘경동,290500,9
상상오리 성신여대점,2026-01,경운동,226000,10
상상오리 성신여대점,2026-01,계동,446600,15
상상오리 성신여대점,2026-01,길음동,8600300,275
상상오리 성신여대점,2026-01,낙원동,178000,5
상상오리 성신여대점,2026-01,돈암동,9679400,329
상상오리 성신여대점,2026-01,동숭동,1012600,38
상상오리 성신여대점,2026-01,미아동,5883500,146
상상오리 성신여대점,2026-01,부암동,88800,3
상상오리 성신여대점,2026-01,상월곡동,326300,8
상상오리 성신여대점,2026-01,성북동,2713100,87
상상오리 성신여대점,2026-01,숭인동,4709600,128
상상오리 성신여대점,2026-01,신당동,1107100,26
상상오리 성신여대점,2026-01,신설동,471600,13
상상오리 성신여대점,2026-01,연건동,2368600,77
상상오리 성신여대점,2026-01,연지동,411200,7
상상오리 성신여대점,2026-01,용두동,3240800,91
상상오리 성신여대점,2026-01,운니동,134400,4
상상오리 성신여대점,2026-01,원남동,562100,11
상상오리 성신여대점,2026-01,원서동,278000,5
상상오리 성신여대점,2026-01,이문동,225600,6
상상오리 성신여대점,2026-01,이화동,129200,4
상상오리 성신여대점,2026-01,장위동,316800,8
상상오리 성신여대점,2026-01,정릉동,30650700,1146
상상오리 성신여대점,2026-01,제기동,2847700,81
상상오리 성신여대점,2026-01,종암동,9122100,297
상상오리 성신여대점,2026-01,창신동,2673700,73
상상오리 성신여대점,2026-01,청량리동,982800,20
상상오리 성신여대점,2026-01,청운동,88800,3
상상오리 성신여대점,2026-01,평창동,729600,18
상상오리 성신여대점,2026-01,하월곡동,2881700,94
상상오리 성신여대점,2026-01,혜화동,2260700,80
상상오리 성신여대점,2026-01,황학동,472800,28
상상오리 성신여대점,2026-01,회기동,863500,30
상상오리 성신여대점,2026-01,효제동,423400,13
상상오리 성신여대점,2026-01,휘경동,165500,5
상상오리 성신여대점,2026-02,계동,262200,11
상상오리 성신여대점,2026-02,길음동,5411500,190
상상오리 성신여대점,2026-02,돈암동,7453600,243
상상오리 성신여대점,2026-02,동숭동,908100,24
상상오리 성신여대점,2026-02,미아동,6934800,193
상상오리 성신여대점,2026-02,번동,172000,4
상상오리 성신여대점,2026-02,상월곡동,266400,8
상상오리 성신여대점,2026-02,성북동,990700,44
상상오리 성신여대점,2026-02,수송동,225000,6
상상오리 성신여대점,2026-02,수유동,333500,10
상상오리 성신여대점,2026-02,숭인동,2122100,68
상상오리 성신여대점,2026-02,신당동,123000,3
상상오리 성신여대점,2026-02,신설동,302400,6
상상오리 성신여대점,2026-02,연건동,1622700,47
상상오리 성신여대점,2026-02,용두동,901300,28
상상오리 성신여대점,2026-02,원남동,400200,15
상상오리 성신여대점,2026-02,이문동,117000,3
상상오리 성신여대점,2026-02,인의동,235000,5
상상오리 성신여대점,2026-02,장위동,1015000,26
상상오리 성신여대점,2026-02,전농동,488200,14
상상오리 성신여대점,2026-02,정릉동,23094200,800
상상오리 성신여대점,2026-02,제기동,1059100,31
상상오리 성신여대점,2026-02,종암동,5720200,182
상상오리 성신여대점,2026-02,창성동,123000,3
상상오리 성신여대점,2026-02,창신동,1729900,52
상상오리 성신여대점,2026-02,청량리동,714900,24
상상오리 성신여대점,2026-02,청운동,123000,3
상상오리 성신여대점,2026-02,충신동,132000,6
상상오리 성신여대점,2026-02,평창동,691000,22
상상오리 성신여대점,2026-02,하월곡동,3427000,94
상상오리 성신여대점,2026-02,혜화동,1854300,55
상상오리 성신여대점,2026-02,황학동,140000,4
상상오리 성신여대점,2026-02,회기동,1451500,42
상상오리 세종점,2025-09,고운동,5691100,137
상상오리 세종점,2025-09,금남면,2122000,57
상상오리 세종점,2025-09,나성동,6352600,181
상상오리 세종점,2025-09,다정동,5045900,140
상상오리 세종점,2025-09,대평동,2933100,86
상상오리 세종점,2025-09,도담동,3865200,106
상상오리 세종점,2025-09,반곡동,1089400,27
상상오리 세종점,2025-09,보람동,3780400,109
상상오리 세종점,2025-09,산울동,287200,8
상상오리 세종점,2025-09,새롬동,2813700,80
상상오리 세종점,2025-09,소담동,7628800,212
상상오리 세종점,2025-09,아름동,2804900,73
상상오리 세종점,2025-09,어진동,4754000,95
상상오리 세종점,2025-09,장군면,465700,15
상상오리 세종점,2025-09,종촌동,4118400,113
상상오리 세종점,2025-09,한솔동,2276500,60
상상오리 세종점,2025-09,해밀동,845900,16
상상오리 세종점,2025-10,고운동,4417000,106
상상오리 세종점,2025-10,금남면,353500,10
상상오리 세종점,2025-10,나성동,5126600,141
상상오리 세종점,2025-10,다정동,5767800,155
상상오리 세종점,2025-10,대평동,1419900,41
상상오리 세종점,2025-10,도담동,2775100,81
상상오리 세종점,2025-10,반곡동,112000,4
상상오리 세종점,2025-10,보람동,3448500,96
상상오리 세종점,2025-10,새롬동,4462100,131
상상오리 세종점,2025-10,소담동,4344900,108
상상오리 세종점,2025-10,아름동,4191500,110
상상오리 세종점,2025-10,어진동,4816000,111
상상오리 세종점,2025-10,장군면,120000,4
상상오리 세종점,2025-10,종촌동,4641600,129
상상오리 세종점,2025-10,한솔동,5034900,99
상상오리 세종점,2025-11,고운동,5487200,125
상상오리 세종점,2025-11,금남면,1636300,37
상상오리 세종점,2025-11,나성동,6256200,167
상상오리 세종점,2025-11,다정동,5705200,156
상상오리 세종점,2025-11,대평동,3471600,79
상상오리 세종점,2025-11,도담동,3258600,88
상상오리 세종점,2025-11,반곡동,127600,4
상상오리 세종점,2025-11,보람동,4965200,135
상상오리 세종점,2025-11,새롬동,5088100,126
상상오리 세종점,2025-11,소담동,5125200,122
상상오리 세종점,2025-11,아름동,2904300,66
상상오리 세종점,2025-11,어진동,4678700,121
상상오리 세종점,2025-11,장군면,158000,5
상상오리 세종점,2025-11,종촌동,3350700,94
상상오리 세종점,2025-11,한솔동,4531000,109
상상오리 세종점,2025-11,해밀동,319000,8
상상오리 세종점,2025-12,고운동,3801200,110
상상오리 세종점,2025-12,금남면,740100,16
상상오리 세종점,2025-12,나성동,9465600,250
상상오리 세종점,2025-12,다정동,5295800,137
상상오리 세종점,2025-12,대평동,2720400,67
상상오리 세종점,2025-12,도담동,3301600,86
상상오리 세종점,2025-12,반곡동,288000,8
상상오리 세종점,2025-12,보람동,3409000,105
상상오리 세종점,2025-12,새롬동,5768000,151
